Intervalo 0
-> 1.0
parec -> 0.013666987487969202
juiz -> 0.013666987487969202
tt -> 0.013859480269489894
jagg -> 0.013859480269489894
outr -> 0.013859480269489894
y -> 0.014051973051010587
mick -> 0.014051973051010587
voc -> 0.014051973051010587
gost -> 0.014436958614051972
vez -> 0.014436958614051972

Intervalo 7
-> 1.0
seleca -> 0.010118632240055827
fif -> 0.010118632240055827
sab -> 0.010118632240055827
@vidadegayroto -> 0.010118632240055827
tant -> 0.010293091416608514
uniform -> 0.010293091416608514
vc -> 0.010293091416608514
dev -> 0.010293091416608514
vermelh -> 0.010293091416608514
porr -> 0.0104675505931612
#arg -> 0.010642009769713887
banc -> 0.010642009769713887
vend -> 0.010642009769713887
twitt -> 0.010816468946266573
assim -> 0.010816468946266573
@tweetcomedia -> 0.01099092812281926
pass -> 0.01099092812281926
galva -> 0.01099092812281926
lev -> 0.01099092812281926
voc -> 0.011165387299371946
lo -> 0.011165387299371946
futebol -> 0.011165387299371946
laranj -> 0.011165387299371946
outr -> 0.011339846475924634
camp -> 0.011339846475924634
tud -> 0.011514305652477321
s -> 0.011688764829030007
aind -> 0.011688764829030007
p -> 0.011688764829030007
prox -> 0.011688764829030007
nad -> 0.011863224005582694
voz -> 0.011863224005582694
holandes -> 0.011863224005582694
pq -> 0.011863224005582694
ne -> 0.01203768318213538
tom -> 0.01203768318213538
gost -> 0.012212142358688068
robben -> 0.012386601535240753
dar -> 0.012386601535240753
nunc -> 0.01256106071179344
da -> 0.012735519888346127
hoj -> 0.012735519888346127
el -> 0.012909979064898814
parec -> 0.012909979064898814
cas -> 0.012909979064898814
sao -> 0.013433356594556873
go -> 0.013433356594556873
temp -> 0.01360781577110956
vi -> 0.01360781577110956

Intervalo 8
-> 1.0
demal -> 0.010141313383208644
tant -> 0.010141313383208644
grit -> 0.010141313383208644
da -> 0.01030756442227764
pass -> 0.01030756442227764
hor -> 0.010473815461346634
tom -> 0.010473815461346634
futebol -> 0.010640066500415627
acab -> 0.010640066500415627
segund -> 0.010640066500415627
porr -> 0.010806317539484621
cas -> 0.010972568578553617
precis -> 0.010972568578553617
pq -> 0.01113881961762261
ato -> 0.01113881961762261
outr -> 0.011305070656691604
el -> 0.011305070656691604
rob -> 0.011305070656691604
extr -> 0.011305070656691604
sort -> 0.011471321695760598
#kakabadboy -> 0.011471321695760598
zang -> 0.011803823773898587
dia -> 0.011803823773898587
bonit -> 0.011803823773898587
pul -> 0.011803823773898587
lo -> 0.011970074812967581
dand -> 0.011970074812967581
temp -> 0.011970074812967581
deu -> 0.012136325852036575
#pigarr -> 0.012136325852036575
dess -> 0.012136325852036575
gost -> 0.012302576891105569
tecn -> 0.012302576891105569
camp -> 0.012468827930174564
holandes -> 0.012635078969243558
sab -> 0.012801330008312552
bat -> 0.012967581047381545
@ivetesangalo -> 0.012967581047381545
dar -> 0.012967581047381545
chut -> 0.012967581047381545
laranj -> 0.013133832086450541
y -> 0.013300083125519535
tud -> 0.013466334164588529
vend -> 0.013632585203657522
marc -> 0.013798836242726518
go -> 0.013965087281795512
assim -> 0.013965087281795512
nad -> 0.014131338320864505
vou -> 0.014297589359933499

Intervalo 9
-> 1.0
dand -> 0.010101010101010102
defes -> 0.010101010101010102
bonit -> 0.010101010101010102
porqu -> 0.010101010101010102
porr -> 0.010245310245310245
amarr -> 0.010245310245310245
demal -> 0.01038961038961039
#vaibrasil -> 0.01038961038961039
esper -> 0.010533910533910534
pec -> 0.010533910533910534
@cleycianne -> 0.010533910533910534
outr -> 0.010822510822510822
s -> 0.010822510822510822
dess -> 0.010966810966810967
camis -> 0.011111111111111112
nad -> 0.011111111111111112
tom -> 0.011255411255411256
fod -> 0.011255411255411256
aqu -> 0.011688311688311689
grit -> 0.011832611832611833
jesu -> 0.011832611832611833
dar -> 0.011976911976911976
el -> 0.01240981240981241
@ivetesangalo -> 0.012554112554112554
assist -> 0.012554112554112554
tud -> 0.012698412698412698
vc -> 0.012698412698412698
y -> 0.012842712842712843
pais -> 0.012987012987012988
continu -> 0.013131313131313131
robben -> 0.013131313131313131
car -> 0.013275613275613276
@kaka_badboy -> 0.013275613275613276
sab -> 0.01341991341991342
go -> 0.01341991341991342
roub -> 0.01341991341991342
pass -> 0.013852813852813853
tao -> 0.013852813852813853
part -> 0.013852813852813853
futebol -> 0.013852813852813853
deu -> 0.013997113997113998
aind -> 0.013997113997113998
entr -> 0.014141414141414142
ne -> 0.014285714285714285
mand -> 0.01443001443001443
parec -> 0.01471861471861472
twitt -> 0.015007215007215007
fal -> 0.015007215007215007
laranj -> 0.015151515151515152

Intervalo 10
-> 1.0
porqu -> 0.010048333757313661
y -> 0.010048333757313661
boa -> 0.010048333757313661
mick -> 0.010048333757313661
lev -> 0.010175527855507505
tt -> 0.010175527855507505
jagg -> 0.010175527855507505
mel -> 0.010302721953701348
pq -> 0.010302721953701348
cal -> 0.010302721953701348
roub -> 0.010684304248282879
ne -> 0.010811498346476723
hor -> 0.010811498346476723
@kaka_badboy -> 0.010938692444670568
menos -> 0.010938692444670568
vend -> 0.010938692444670568
porr -> 0.011065886542864412
acab -> 0.011065886542864412
interval -> 0.011065886542864412
coraca -> 0.011193080641058254
dev -> 0.011320274739252099
dess -> 0.011320274739252099
s -> 0.011447468837445943
c -> 0.011447468837445943
@kibeloco -> 0.011447468837445943
el -> 0.011447468837445943
felip -> 0.011574662935639786
tom -> 0.01170185703383363
defes -> 0.01170185703383363
cim -> 0.011829051132027474
grand -> 0.011829051132027474
coloc -> 0.011956245230221318
vez -> 0.012083439328415161
demal -> 0.012083439328415161
boc -> 0.012210633426609005
dand -> 0.01233782752480285
dar -> 0.01271940981938438
narr -> 0.01271940981938438
outr -> 0.01271940981938438
da -> 0.013100992113965912
pi -> 0.013100992113965912
entr -> 0.013228186212159756
go -> 0.013355380310353599
gan -> 0.013355380310353599
vc -> 0.013482574408547443
robben -> 0.013482574408547443
parec -> 0.013609768506741287
nad -> 0.013609768506741287
tud -> 0.013736962604935132

Intervalo 11
-> 1.0
hahah -> 0.010169006015468347
menos -> 0.010169006015468347
fez -> 0.010169006015468347
sempr -> 0.01031223145230593
2o -> 0.01031223145230593
nad -> 0.01031223145230593
lo -> 0.010455456889143512
chut -> 0.010455456889143512
sao -> 0.010455456889143512
#brasil -> 0.010455456889143512
dand -> 0.010741907762818676
olh -> 0.010741907762818676
aparec -> 0.010741907762818676
dess -> 0.010885133199656259
entr -> 0.010885133199656259
coloc -> 0.010885133199656259
marc -> 0.01102835863649384
acord -> 0.01102835863649384
deix -> 0.01102835863649384
fif -> 0.011171584073331424
hj -> 0.011171584073331424
c -> 0.011171584073331424
tt -> 0.011314809510169006
camp -> 0.011458034947006588
bonit -> 0.01160126038384417
n -> 0.01160126038384417
ne -> 0.011744485820681752
#arg -> 0.011744485820681752
mat -> 0.011887711257519336
el -> 0.011887711257519336
lind -> 0.011887711257519336
parec -> 0.011887711257519336
tao -> 0.011887711257519336
mand -> 0.012030936694356918
deu -> 0.012030936694356918
cois -> 0.0121741621311945
vez -> 0.012317387568032082
porqu -> 0.012460613004869664
3 -> 0.012460613004869664
bande -> 0.012460613004869664
dar -> 0.012603838441707248
pq -> 0.01274706387854483
dev -> 0.01274706387854483
@ivetesangalo -> 0.013176740189057576
car -> 0.013319965625895158
buen -> 0.013319965625895158
comec -> 0.013319965625895158
part -> 0.013319965625895158
robben -> 0.013319965625895158

Intervalo 12
-> 1.0
pq -> 0.010082097076191848
sort -> 0.010082097076191848
boa -> 0.010082097076191848
y -> 0.010082097076191848
coraca -> 0.01022612703442316
car -> 0.010370156992654473
acab -> 0.010370156992654473
galva -> 0.010370156992654473
yn -> 0.010514186950885785
lind -> 0.010514186950885785
felip -> 0.010802246867348408
s -> 0.01094627682557972
ly -> 0.01094627682557972
clar -> 0.011090306783811033
vc -> 0.011234336742042345
sab -> 0.011234336742042345
gan -> 0.011234336742042345
da -> 0.011378366700273658
twitt -> 0.011378366700273658
dar -> 0.01166642661673628
deu -> 0.011810456574967593
doi -> 0.012098516491430218
3 -> 0.012098516491430218
continu -> 0.01224254644966153
buen -> 0.012386576407892841
cas -> 0.012530606366124153
hor -> 0.012674636324355466
tom -> 0.012818666282586778
substitu -> 0.013106726199049403
tiemp -> 0.013106726199049403
boc -> 0.013250756157280715
jagg -> 0.013394786115512026
p -> 0.013538816073743338
precis -> 0.01368284603197465
camis -> 0.01368284603197465
fal -> 0.01368284603197465
junt -> 0.01368284603197465
falt -> 0.01368284603197465
glob -> 0.013826875990205963
bor -> 0.013826875990205963
#brasil -> 0.013826875990205963
voc -> 0.013970905948437275
mick -> 0.013970905948437275
cal -> 0.014114935906668588
contr -> 0.014114935906668588
aind -> 0.014258965864899898
part -> 0.014547025781362523
esper -> 0.014691055739593836
pass -> 0.014691055739593836

Intervalo 13
-> 1.0
tt -> 0.010076130765785939
olh -> 0.010076130765785939
tao -> 0.010076130765785939
mand -> 0.010300044782803403
pi -> 0.010300044782803403
boc -> 0.010300044782803403
da -> 0.01052395879982087
precis -> 0.01052395879982087
bor -> 0.01052395879982087
rob -> 0.01052395879982087
jagg -> 0.010747872816838333
mick -> 0.010747872816838333
parec -> 0.010747872816838333
pq -> 0.010747872816838333
qu -> 0.010747872816838333
nad -> 0.010747872816838333
pipoc -> 0.010747872816838333
@ivetesangalo -> 0.0109717868338558
cal -> 0.0109717868338558
continu -> 0.011195700850873265
sab -> 0.011195700850873265
vc -> 0.01141961486789073
dess -> 0.01141961486789073
3 -> 0.011643528884908196
futebol -> 0.01186744290192566
sig -> 0.01186744290192566
y -> 0.01186744290192566
diss -> 0.012091356918943126
tom -> 0.012091356918943126
hex -> 0.012315270935960592
boa -> 0.012315270935960592
twitt -> 0.012539184952978056
gan -> 0.012539184952978056
hor -> 0.012763098969995522
vez -> 0.012763098969995522
assim -> 0.012987012987012988
junt -> 0.013210927004030452
vend -> 0.013210927004030452
pass -> 0.013434841021047918
ter -> 0.013658755038065382
go -> 0.013658755038065382
lev -> 0.013658755038065382
car -> 0.013658755038065382
lind -> 0.013882669055082848
tud -> 0.013882669055082848
eh -> 0.013882669055082848
camis -> 0.014106583072100314
bande -> 0.014106583072100314
1x0 -> 0.014330497089117778

Intervalo 14
-> 1.0
bast -> 0.010091743119266056
dess -> 0.010091743119266056
marc -> 0.01035386631716907
da -> 0.01035386631716907
fud -> 0.010484927916120577
ah -> 0.010484927916120577
reag -> 0.010484927916120577
y -> 0.010615989515072083
bor -> 0.010615989515072083
car -> 0.010747051114023591
minut -> 0.010747051114023591
culp -> 0.010878112712975098
par -> 0.011140235910878113
tao -> 0.011271297509829619
pq -> 0.011271297509829619
plac -> 0.011533420707732634
aqu -> 0.011795543905635648
p -> 0.011926605504587157
cop -> 0.011926605504587157
mund -> 0.011926605504587157
ate -> 0.012057667103538663
pipoc -> 0.012319790301441678
pqp -> 0.012319790301441678
hor -> 0.012319790301441678
bom -> 0.012319790301441678
ness -> 0.012450851900393184
acab -> 0.012581913499344692
outr -> 0.012712975098296199
ne -> 0.012712975098296199
s -> 0.012844036697247707
vir -> 0.01310615989515072
juiz -> 0.013237221494102228
cim -> 0.013237221494102228
go -> 0.013368283093053735
tir -> 0.01363040629095675
voc -> 0.013761467889908258
assim -> 0.013892529488859764
ter -> 0.01402359108781127
comec -> 0.014285714285714285
vc -> 0.014416775884665793
deu -> 0.014678899082568808
el -> 0.014809960681520315
fif -> 0.015203145478374836
deix -> 0.015334207077326344
laranj -> 0.015596330275229359
bem -> 0.01598951507208388
segund -> 0.016120576671035388
tud -> 0.016251638269986893
melhor -> 0.01651376146788991

Intervalo 15
-> 1.0
fiz -> 0.010140759800211896
precis -> 0.010140759800211896
#brasil -> 0.010140759800211896
cim -> 0.010292114424095656
dess -> 0.010292114424095656
gost -> 0.010292114424095656
migr -> 0.010292114424095656
laranj -> 0.010443469047979416
tud -> 0.010443469047979416
atrapalh -> 0.010594823671863176
da -> 0.010746178295746934
clar -> 0.010897532919630694
car -> 0.011048887543514454
menos -> 0.011200242167398214
bom -> 0.011200242167398214
lo -> 0.011200242167398214
lev -> 0.011351596791281974
acredit -> 0.011351596791281974
assim -> 0.011351596791281974
2x1 -> 0.011502951415165732
bor -> 0.011502951415165732
ces -> 0.011502951415165732
tav -> 0.011502951415165732
culp -> 0.011654306039049492
ne -> 0.011654306039049492
pq -> 0.011957015286817013
y -> 0.011957015286817013
hoj -> 0.011957015286817013
minut -> 0.01225972453458453
comec -> 0.01225972453458453
feri -> 0.013016497654003329
s -> 0.013016497654003329
aqu -> 0.013167852277887089
tao -> 0.013319206901770849
galv -> 0.013319206901770849
juli -> 0.013470561525654609
ly -> 0.013621916149538369
ter -> 0.013773270773422127
p -> 0.013924625397305887
voc -> 0.014075980021189647
dar -> 0.014227334645073407
go -> 0.014227334645073407
cad -> 0.014378689268957167
nad -> 0.014378689268957167
assist -> 0.014378689268957167
bem -> 0.014681398516724686
selec -> 0.014832753140608446
pass -> 0.014832753140608446
part -> 0.014832753140608446

Intervalo 16
-> 1.0
med -> 0.010101010101010102
lo -> 0.010261343594676928
final -> 0.010261343594676928
@zecsinho -> 0.010261343594676928
da -> 0.010421677088343755
cas -> 0.010421677088343755
bobe -> 0.010421677088343755
vao -> 0.010582010582010581
sei -> 0.01074234407567741
juiz -> 0.01074234407567741
merd -> 0.010902677569344236
nad -> 0.010902677569344236
camp -> 0.010902677569344236
bor -> 0.011063011063011063
poi -> 0.011063011063011063
cim -> 0.01122334455667789
gan -> 0.01122334455667789
precis -> 0.011383678050344717
acab -> 0.011544011544011544
1x1 -> 0.011544011544011544
dess -> 0.01170434503767837
vir -> 0.011864678531345199
@dulcemaria -> 0.011864678531345199
dar -> 0.011864678531345199
pass -> 0.011864678531345199
empat -> 0.012025012025012025
rob -> 0.012025012025012025
assist -> 0.012185345518678852
tao -> 0.012185345518678852
ne -> 0.012666345999679333
car -> 0.012666345999679333
go -> 0.012666345999679333
comec -> 0.012666345999679333
gost -> 0.01282667949334616
fif -> 0.012987012987012988
tud -> 0.012987012987012988
pq -> 0.013147346480679814
coraca -> 0.013307679974346641
s -> 0.013307679974346641
olh -> 0.013468013468013467
parec -> 0.013468013468013467
bom -> 0.013628346961680296
assim -> 0.013628346961680296
vitor -> 0.013628346961680296
hoj -> 0.013788680455347122
mund -> 0.013788680455347122
voc -> 0.013788680455347122
y -> 0.013949013949013949
marc -> 0.014109347442680775

Intervalo 17
-> 1.0
bor -> 0.010117526826775677
reag -> 0.010219724067450179
contr -> 0.01032192130812468
sneijd -> 0.01032192130812468
p -> 0.010424118548799183
fod -> 0.010526315789473684
pass -> 0.010730710270822688
diz -> 0.01083290751149719
caralh -> 0.01083290751149719
outr -> 0.01093510475217169
hoj -> 0.01093510475217169
nad -> 0.01093510475217169
s -> 0.011139499233520695
tav -> 0.011139499233520695
car -> 0.011241696474195196
go -> 0.011343893714869699
menos -> 0.0114460909555442
cu -> 0.011548288196218701
tud -> 0.011548288196218701
deix -> 0.011548288196218701
fud -> 0.011752682677567705
aqu -> 0.011854879918242207
ate -> 0.011854879918242207
vc -> 0.011854879918242207
sair -> 0.01195707715891671
par -> 0.01195707715891671
pas -> 0.01195707715891671
va -> 0.01205927439959121
bom -> 0.01205927439959121
dess -> 0.012468063362289217
voc -> 0.012876852324987226
culp -> 0.012876852324987226
@eduardosurita -> 0.012876852324987226
cois -> 0.013081246806336228
minut -> 0.013285641287685232
prim -> 0.013490035769034237
http -> 0.013592233009708738
y -> 0.013694430250383239
put -> 0.013796627491057742
ness -> 0.013796627491057742
el -> 0.013796627491057742
elimin -> 0.013898824731732243
hor -> 0.013898824731732243
comec -> 0.013898824731732243
pued -> 0.014001021972406744
ne -> 0.014205416453755748
2x1 -> 0.014512008175779254
assim -> 0.014614205416453755
kak -> 0.015022994379151763

Intervalo 18
-> 1.0
fez -> 0.010021097046413503
ia -> 0.010021097046413503
es -> 0.010109001406469762
hor -> 0.010109001406469762
part -> 0.010109001406469762
filh -> 0.010109001406469762
p -> 0.010109001406469762
n -> 0.010109001406469762
vez -> 0.010196905766526019
pass -> 0.010284810126582278
mell -> 0.010372714486638537
sair -> 0.010460618846694796
s -> 0.010548523206751054
fod -> 0.010636427566807313
sent -> 0.010724331926863572
lev -> 0.010988045007032349
precis -> 0.011251758087201125
comec -> 0.011427566807313643
mat -> 0.011603375527426161
x -> 0.01169127988748242
parab -> 0.01169127988748242
dev -> 0.011779184247538679
va -> 0.011954992967651195
empat -> 0.012130801687763712
juiz -> 0.012130801687763712
ness -> 0.012218706047819971
tav -> 0.01230661040787623
cad -> 0.01230661040787623
final -> 0.012482419127988748
aqu -> 0.012482419127988748
nad -> 0.012570323488045007
assim -> 0.012746132208157524
tens -> 0.012834036568213783
falt -> 0.013185654008438819
kak -> 0.013273558368495078
diz -> 0.013361462728551337
min -> 0.013361462728551337
argentin -> 0.013449367088607595
fud -> 0.013537271448663854
melhor -> 0.013537271448663854
da -> 0.013625175808720113
pq -> 0.013625175808720113
vc -> 0.01380098452883263
bom -> 0.013888888888888888
ate -> 0.013976793248945147
dess -> 0.013976793248945147
@eduardosurita -> 0.014328410689170182
hex -> 0.014855836849507736
ne -> 0.014943741209563995

Intervalo 19
-> 1.0
juiz -> 0.01005305780508238
filh -> 0.01005305780508238
ia -> 0.010239225542213534
n -> 0.010239225542213534
acontec -> 0.010611561016475845
p -> 0.010611561016475845
elimin -> 0.010611561016475845
assist -> 0.010704644885041423
tecn -> 0.010704644885041423
diz -> 0.010797728753607
s -> 0.010890812622172577
pens -> 0.011076980359303733
@claroronaldo -> 0.011076980359303733
kak -> 0.01117006422786931
part -> 0.011263148096434888
x -> 0.011356231965000465
deix -> 0.011449315833566042
assim -> 0.011449315833566042
http -> 0.011914735176393932
#arg -> 0.011914735176393932
porqu -> 0.011914735176393932
14 -> 0.012007819044959508
hex -> 0.012007819044959508
ness -> 0.012193986782090663
falt -> 0.012193986782090663
mell -> 0.012287070650656241
cad -> 0.012287070650656241
argentin -> 0.01238015451922182
ne -> 0.01238015451922182
lev -> 0.01238015451922182
el -> 0.012752489993484129
dess -> 0.012752489993484129
outr -> 0.012938657730615285
bom -> 0.012938657730615285
futebol -> 0.012938657730615285
